class,fname,seconds,bytes
AU,glb_S_014066_104_1820.flac,4.1,114427
AU,glb_S_014066_104_1821.flac,3.999958,107723
AU,glb_S_014066_104_1822.flac,2.4,74192
AU,glb_S_014066_104_1823.flac,5.3,148111
AU,glb_S_014080_000_4251.flac,2.2,59284
AU,glb_S_014080_000_4252.flac,3.0,83336
AU,glb_S_014120_093_5125.flac,3.7,99814
AU,glb_S_014120_093_5131.flac,2.0,59131
AU,glb_S_014120_093_5138.flac,2.5,70040
AU,glb_S_014120_093_5141.flac,3.099958,85772
AU,glb_S_014120_093_5151.flac,2.9,82051
AU,glb_S_014120_093_5155.flac,3.0,82236
AU,glb_S_014120_093_5159.flac,3.8,104387
AU,glb_S_014120_093_5168.flac,3.5,95924
AU,glb_S_014120_093_5172.flac,2.4,70199
AU,glb_S_014120_093_5174.flac,4.0,107756
AU,glb_S_014120_093_5175.flac,4.1,112046
AU,glb_S_014120_093_5178.flac,3.0,84638
AU,glb_S_014120_093_5187.flac,4.4,120046
AU,glb_S_014120_093_5193.flac,1.8,55467
AU,glb_S_014120_093_5206.flac,2.1,59045
AU,glb_S_014120_093_5208.flac,4.1,113621
AU,glb_S_014120_093_5216.flac,3.6,99863
AU,glb_S_014120_093_5221.flac,2.9,82070
AU,glb_S_014120_093_5228.flac,3.6,103529
AU,glb_S_014120_093_5233.flac,3.1,82537
AU,glb_S_014175_028_1492.flac,3.2,86958
AU,glb_S_014175_028_1493.flac,4.800042,127134
AU,glb_S_014189_074_4115.flac,1.1,33095
AU,glb_S_014189_074_4117.flac,2.2,58429
AU,glb_S_014189_074_4118.flac,1.5,42748
AU,glb_S_014189_074_4119.flac,2.3,64510
AU,glb_S_014189_074_4121.flac,3.7,96620
AU,glb_S_014189_074_4122.flac,3.5,92322
AU,glb_S_014189_074_4123.flac,1.9,55259
AU,glb_S_014189_074_4124.flac,4.0,99840
AU,glb_S_014189_074_4126.flac,3.2,79962
AU,glb_S_014189_074_4129.flac,1.4,41289
AU,glb_S_014189_074_4130.flac,1.2,36589
AU,glb_S_014189_074_4136.flac,2.2,62427
AU,glb_S_014189_074_4139.flac,2.1,60058
AU,glb_S_014189_074_4140.flac,3.499958,89760
AU,glb_S_014189_074_4142.flac,2.7,70490
AU,glb_S_014189_074_4145.flac,3.8,100392
AU,glb_S_014189_074_4146.flac,4.9,123496
AU,glb_S_014189_074_4147.flac,2.7,74759
AU,glb_S_014189_074_4149.flac,2.1,59862
AU,glb_S_014189_074_4150.flac,2.8,76937
AU,glb_S_014203_000_2767.flac,2.5,69643
AU,glb_S_014203_000_2768.flac,4.8,138607
AU,glb_S_014203_000_2769.flac,3.5,97879
AU,glb_S_014203_000_2770.flac,2.5,74894
AU,glb_S_014203_000_2771.flac,4.1,113907
AU,glb_S_014203_000_2772.flac,3.3,96714
AU,glb_S_014203_000_2773.flac,4.399958,117872
AU,glb_S_014203_000_2774.flac,4.4,124976
AU,glb_S_014203_000_2775.flac,3.799958,102267
AU,glb_S_014210_109_3406.flac,3.9,106544
AU,glb_S_014210_109_3407.flac,2.1,59926
AU,glb_S_014259_109_3389.flac,5.000042,114610
AU,glb_S_014259_109_3390.flac,4.0,99147
AU,glb_S_014259_109_3391.flac,5.2,131665
AU,glb_S_014259_109_3392.flac,1.8,49058
AU,glb_S_014259_109_3393.flac,3.5,91415
AU,glb_S_014259_109_3394.flac,3.1,76962
AU,glb_S_014277_002_3034.flac,3.499958,94485
AU,glb_S_014277_002_3035.flac,2.5,71268
AU,glb_S_014277_002_3036.flac,2.5,70467
AU,glb_S_014277_002_3037.flac,3.3,85134
AU,glb_S_014277_002_3038.flac,2.7,77321
AU,glb_S_014280_102_3414.flac,2.8,78565
AU,glb_S_014280_102_3415.flac,2.2,57438
AU,glb_S_014280_102_3420.flac,1.9,55773
AU,glb_S_014280_102_3423.flac,2.1,58296
AU,glb_S_014280_102_3424.flac,2.8,77180
AU,glb_S_014280_102_3425.flac,1.2,36184
AU,glb_S_014280_102_3428.flac,2.6,69329
AU,glb_S_014280_102_3430.flac,3.4,91745
AU,glb_S_014280_102_3432.flac,2.7,71988
AU,glb_S_014280_102_3433.flac,0.4,15724
AU,glb_S_014280_102_3434.flac,2.3,65202
AU,glb_S_014280_102_3435.flac,1.6,47888
AU,glb_S_014280_102_3436.flac,0.9,27439
AU,glb_S_014280_102_3437.flac,4.599958,121067
AU,glb_S_014280_102_3440.flac,2.6,72154
AU,glb_S_014280_102_3446.flac,1.1,32674
AU,glb_S_014280_102_3447.flac,2.1,59835
AU,glb_S_014280_102_3448.flac,3.4,90595
AU,glb_S_014280_102_3450.flac,4.0,98525
AU,glb_S_014280_102_3453.flac,2.1,59465
AU,glb_S_014381_083_2501.flac,3.1,76518
AU,glb_S_014381_083_2502.flac,1.4,40598
AU,glb_S_014381_083_2503.flac,2.5,63673
AU,glb_S_014381_083_2504.flac,3.6,92462
AU,glb_S_014381_083_2505.flac,5.1,127897
AU,glb_S_014410_064_408.flac,2.076,54939
AU,glb_S_014410_064_409.flac,1.0,32230
AU,glb_S_014410_064_412.flac,1.1,33725
AU,glb_S_014410_064_413.flac,3.056,87385
AU,glb_S_014410_064_419.flac,1.3,40867
AU,glb_S_014410_064_421.flac,1.2,34058
AU,glb_S_014410_064_423.flac,3.564,90784
AU,glb_S_014410_064_424.flac,1.9,54658
AU,glb_S_014410_064_430.flac,2.284,58503
AU,glb_S_014410_064_433.flac,3.5,92896
AU,glb_S_014410_064_434.flac,0.8,27310
AU,glb_S_014410_064_435.flac,1.2,37228
AU,glb_S_014410_064_436.flac,4.7,124322
AU,glb_S_014410_064_437.flac,1.5,46439
AU,glb_S_014410_064_447.flac,2.4,71458
AU,glb_S_014410_064_449.flac,1.6,46006
AU,glb_S_014410_064_451.flac,1.6,45762
AU,glb_S_014410_064_452.flac,2.1,64039
AU,glb_S_014410_064_453.flac,2.2,68301
AU,glb_S_014410_064_454.flac,3.6,100776
AU,glb_S_014417_079_1660.flac,2.8,75497
AU,glb_S_014417_079_1661.flac,3.599958,96968
AU,glb_S_014417_079_1662.flac,2.6,74526
AU,glb_S_014446_109_1207.flac,4.2,112928
AU,glb_S_014446_109_1208.flac,2.800042,79441
AU,glb_S_014446_109_1209.flac,4.6,123556
AU,glb_S_014446_109_1210.flac,3.4,92092
AU,glb_S_014464_088_3115.flac,1.4,40996
AU,glb_S_014464_088_3116.flac,1.9,53341
AU,glb_S_014464_088_3117.flac,2.3,66491
AU,glb_S_014464_088_3118.flac,1.1,33868
AU,glb_S_014464_088_3119.flac,1.599958,50085
AU,glb_S_014464_088_3120.flac,1.0,32424
AU,glb_S_014464_088_3121.flac,1.7,50416
AU,glb_S_014477_109_2624.flac,4.4,107907
AU,glb_S_014477_109_2625.flac,2.4,65612
AU,glb_S_014477_109_2626.flac,2.5,66920
AU,glb_S_014477_109_2627.flac,2.6,71461
AU,glb_S_014477_109_2628.flac,3.8,102810
AU,glb_S_014499_109_429.flac,3.999958,108595
AU,glb_S_014499_109_430.flac,4.1,112356
AU,glb_S_014499_109_431.flac,3.0,80886
AU,glb_S_014499_109_432.flac,5.3,149867
AU,glb_S_014499_109_433.flac,1.9,55340
AU,glb_S_014499_109_434.flac,2.7,74815
AU,glb_S_014527_001_2627.flac,5.7,145786
AU,glb_S_014527_001_2628.flac,1.6,46832
AU,glb_S_014533_000_100.flac,3.8,101786
AU,glb_S_014533_000_101.flac,3.8,94971
AU,glb_S_014533_000_102.flac,3.799958,101110
AU,glb_S_014533_000_103.flac,2.1,59506
AU,glb_S_014533_000_104.flac,4.4,114323
AU,glb_S_014533_000_105.flac,2.9,81027
AU,glb_S_014533_000_106.flac,4.0,109927
AU,glb_S_014533_000_107.flac,4.6,125730
AU,glb_S_014533_000_108.flac,3.8,105547
AU,glb_S_014533_000_109.flac,2.1,60571
AU,glb_S_014533_000_96.flac,1.5,42067
AU,glb_S_014533_000_97.flac,3.2,81901
AU,glb_S_014533_000_98.flac,1.3,42684
AU,glb_S_014533_000_99.flac,3.3,84059
AU,glb_S_014552_072_5016.flac,2.4,66315
AU,glb_S_014552_072_5017.flac,4.8,123283
AU,glb_S_014552_072_5018.flac,2.5,72710
AU,glb_S_014552_072_5019.flac,4.2,107826
AU,glb_S_014587_011_1230.flac,3.3,91760
AU,glb_S_014587_011_1231.flac,3.3,91855
AU,glb_S_014587_011_1232.flac,2.7,72231
AU,glb_S_014587_011_1233.flac,3.9,100673
AU,glb_S_014598_076_3918.flac,4.056,108387
AU,glb_S_014616_073_4918.flac,3.9,102527
AU,glb_S_014616_073_4919.flac,1.8,51960
AU,glb_S_014616_073_4920.flac,1.8,54118
AU,glb_S_014624_078_3593.flac,5.4,139467
AU,glb_S_014624_078_3594.flac,5.8,144016
AU,glb_S_014624_078_3595.flac,5.9,155725
AU,glb_S_014632_002_3039.flac,2.099958,61076
AU,glb_S_014632_002_3040.flac,2.0,56021
AU,glb_S_014632_002_3041.flac,0.976,33008
AU,glb_S_014695_016_1442.flac,3.4,90883
AU,glb_S_014695_016_1443.flac,2.1,60247
AU,glb_S_014695_016_1444.flac,5.600042,143169
AU,glb_S_014695_016_1445.flac,3.7,99580
AU,glb_S_014695_016_1446.flac,3.5,93277
AU,glb_S_014721_037_4782.flac,4.2,103556
AU,glb_S_014721_037_4783.flac,2.8,75470
AU,glb_S_014721_037_4784.flac,3.999958,110437
AU,glb_S_014721_037_4785.flac,3.8,99674
AU,glb_S_014721_037_4786.flac,5.7,149180
AU,glb_S_014721_037_4787.flac,5.5,137418
AU,glb_S_014721_037_4788.flac,3.099958,83569
AU,glb_S_014721_037_4789.flac,2.8,73857
AU,glb_S_014721_037_4790.flac,4.9,132479
AU,glb_S_014721_037_4791.flac,5.2,138130
AU,glb_S_014721_037_4792.flac,3.099958,85301
AU,glb_S_014721_037_4793.flac,2.7,68502
AU,glb_S_014721_037_4794.flac,4.2,112846
AU,glb_S_014721_037_4795.flac,2.8,80021
AU,glb_S_014721_037_4796.flac,3.9,109927
AU,glb_S_014721_037_4797.flac,3.1,83464
AU,glb_S_014733_066_2800.flac,1.7,48174
AU,glb_S_014733_066_2801.flac,3.999958,102456
AU,glb_S_014733_066_2803.flac,2.8,74145
AU,glb_S_014733_066_2805.flac,2.6,69765
AU,glb_S_014733_066_2808.flac,2.9,79325
AU,glb_S_014733_066_2811.flac,3.1,82024
AU,glb_S_014733_066_2814.flac,4.1,106913
AU,glb_S_014733_066_2815.flac,3.3,91760
AU,glb_S_014733_066_2819.flac,3.6,92841
AU,glb_S_014733_066_2822.flac,1.6,45012
AU,glb_S_014733_066_2829.flac,1.5,41781
AU,glb_S_014733_066_2831.flac,2.8,74138
AU,glb_S_014733_066_2834.flac,2.8,76075
AU,glb_S_014733_066_2836.flac,3.399958,89241
AU,glb_S_014733_066_2837.flac,2.1,54726
AU,glb_S_014733_066_2839.flac,2.3,63411
AU,glb_S_014733_066_2844.flac,1.6,46430
AU,glb_S_014733_066_2845.flac,2.299958,60317
AU,glb_S_014733_066_2849.flac,3.1,78026
AU,glb_S_014733_066_2851.flac,3.7,97443
AU,glb_S_014772_087_2364.flac,3.5,89304
AU,glb_S_014772_087_2365.flac,1.6,43191
AU,glb_S_014800_033_5217.flac,3.499958,90676
AU,glb_S_014800_033_5218.flac,1.8,45873
AU,glb_S_014800_033_5219.flac,1.2,36095
AU,glb_S_014820_028_4666.flac,4.5,121056
AU,glb_S_014820_028_4668.flac,2.5,65789
AU,glb_S_014820_028_4669.flac,2.6,66883
AU,glb_S_014820_028_4671.flac,2.4,64861
AU,glb_S_014820_028_4680.flac,3.9,102267
AU,glb_S_014820_028_4681.flac,3.8,107660
AU,glb_S_014820_028_4685.flac,1.4,44604
AU,glb_S_014820_028_4691.flac,2.7,73473
AU,glb_S_014820_028_4694.flac,2.4,69548
AU,glb_S_014820_028_4708.flac,3.4,95816
AU,glb_S_014820_028_4709.flac,2.3,68262
AU,glb_S_014820_028_4718.flac,1.5,41985
AU,glb_S_014820_028_4729.flac,2.9,75824
AU,glb_S_014820_028_4733.flac,2.6,72985
AU,glb_S_014820_028_4740.flac,2.6,71138
AU,glb_S_014820_028_4742.flac,1.5,40913
AU,glb_S_014820_028_4743.flac,2.6,67245
AU,glb_S_014820_028_4749.flac,1.9,54809
AU,glb_S_014820_028_4757.flac,1.2,37573
AU,glb_S_014820_028_4759.flac,3.3,91534
AU,glb_S_014823_000_1204.flac,6.3,164972
AU,glb_S_014823_000_1205.flac,2.4,58806
AU,glb_S_014823_000_1206.flac,2.999958,81755
AU,glb_S_014823_000_1207.flac,3.8,105539
AU,glb_S_014935_031_3792.flac,2.7,74196
AU,glb_S_014935_031_3799.flac,2.5,65704
AU,glb_S_014935_031_3857.flac,2.4,73488
AU,glb_S_014935_031_3868.flac,3.0,84739
AU,glb_S_014935_031_3888.flac,4.2,114244
AU,glb_S_014935_031_3916.flac,2.8,78717
AU,glb_S_014935_031_3927.flac,1.8,48852
AU,glb_S_014935_031_3953.flac,3.5,96853
AU,glb_S_014935_031_3965.flac,1.8,52325
AU,glb_S_014935_031_3971.flac,3.300042,92717
AU,glb_S_014935_031_3977.flac,1.2,37781
AU,glb_S_014935_031_3982.flac,2.3,68055
AU,glb_S_014935_031_4014.flac,3.300042,93625
AU,glb_S_014935_031_4025.flac,2.5,71748
AU,glb_S_014935_031_4033.flac,2.3,69510
AU,glb_S_014935_031_4047.flac,2.8,82396
AU,glb_S_014935_031_4072.flac,2.9,79132
AU,glb_S_014935_031_4142.flac,3.5,95985
AU,glb_S_014935_031_4175.flac,4.1,111875
AU,glb_S_014935_031_4178.flac,2.4,67717
AU,glb_S_015117_000_3349.flac,3.3,90375
AU,glb_S_015117_000_3350.flac,3.8,97479
AU,glb_S_015117_000_3351.flac,4.0,102993
AU,glb_S_015117_000_3352.flac,3.1,86461
AU,glb_S_015117_000_3353.flac,1.1,35491
AU,glb_S_015117_000_3354.flac,3.1,83253
AU,glb_S_015117_000_3355.flac,4.5,119211
AU,glb_S_015117_000_3356.flac,3.4,91265
AU,glb_S_015156_106_3465.flac,3.5,91402
AU,glb_S_015156_106_3468.flac,2.0,54796
AU,glb_S_015156_106_3507.flac,3.799958,101891
AU,glb_S_015156_106_3525.flac,4.299958,117750
AU,glb_S_015156_106_3573.flac,4.4,115395
AU,glb_S_015156_106_3574.flac,3.4,89927
AU,glb_S_015156_106_3697.flac,4.6,118977
AU,glb_S_015156_106_3746.flac,5.0,124475
AU,glb_S_015156_106_3756.flac,4.1,106056
AU,glb_S_015156_106_3762.flac,2.799958,70736
AU,glb_S_015156_106_3793.flac,4.499958,118983
AU,glb_S_015156_106_3799.flac,2.7,75570
AU,glb_S_015156_106_3875.flac,3.2,89688
AU,glb_S_015156_106_3879.flac,4.5,114777
AU,glb_S_015156_106_3901.flac,4.3,115409
AU,glb_S_015156_106_3909.flac,4.2,112523
AU,glb_S_015156_106_3942.flac,3.5,92215
AU,glb_S_015156_106_3946.flac,4.2,110772
AU,glb_S_015156_106_3960.flac,4.599958,116564
AU,glb_S_015156_106_3963.flac,4.5,114184
AU,glb_S_015170_090_938.flac,4.2,108654
AU,glb_S_015170_090_939.flac,5.0,135330
AU,glb_S_015170_090_942.flac,4.7,118039
AU,glb_S_015170_090_943.flac,5.0,129965
AU,glb_S_015170_090_945.flac,4.900042,129014
AU,glb_S_015170_090_947.flac,1.6,49333
AU,glb_S_015170_090_948.flac,4.5,121998
AU,glb_S_015170_090_950.flac,1.9,53126
AU,glb_S_015170_090_951.flac,3.1,89008
AU,glb_S_015170_090_953.flac,5.6,152691
AU,glb_S_015170_090_957.flac,3.6,93761
AU,glb_S_015170_090_962.flac,3.6,98219
AU,glb_S_015170_090_966.flac,4.0,106783
AU,glb_S_015170_090_968.flac,3.3,85921
AU,glb_S_015170_090_970.flac,1.2,38006
AU,glb_S_015170_090_971.flac,6.3,161332
AU,glb_S_015170_090_973.flac,3.7,95089
AU,glb_S_015170_090_974.flac,3.3,89330
AU,glb_S_015170_090_975.flac,3.999958,102083
AU,glb_S_015170_090_976.flac,1.8,53171
AU,glb_S_015180_004_4485.flac,5.0,133171
AU,glb_S_015180_004_4486.flac,2.3,72968
AU,glb_S_015180_004_4487.flac,4.399958,125526
AU,glb_S_015180_004_4488.flac,3.3,93317
AU,glb_S_015190_021_4478.flac,1.9,53108
AU,glb_S_015190_021_4479.flac,5.0,136384
AU,glb_S_015190_021_4480.flac,3.999958,105801
AU,glb_S_015190_021_4481.flac,3.0,80945
AU,glb_S_015190_021_4482.flac,3.9,108607
AU,glb_S_015190_021_4483.flac,2.0,59181
AU,glb_S_015190_021_4484.flac,2.5,68944
AU,glb_S_015190_021_4485.flac,2.5,68719
AU,glb_S_015190_021_4486.flac,3.8,110987
AU,glb_S_015190_021_4487.flac,4.8,128420
AU,glb_S_015190_021_4488.flac,2.7,76549
AU,glb_S_015190_021_4489.flac,3.5,98048
AU,glb_S_015190_021_4490.flac,6.1,160377
AU,glb_S_015190_021_4491.flac,3.6,96596
AU,glb_S_015190_021_4493.flac,3.599958,97840
AU,glb_S_015190_021_4494.flac,2.4,67224
AU,glb_S_015190_021_4495.flac,1.7,54052
AU,glb_S_015190_021_4496.flac,3.599958,99471
AU,glb_S_015190_021_4497.flac,2.3,68308
AU,glb_S_015190_021_4498.flac,2.3,68273
AU,glb_S_015213_066_5231.flac,3.0,84041
AU,glb_S_015213_066_5232.flac,3.0,81438
AU,glb_S_015250_067_2698.flac,3.9,98914
AU,glb_S_015250_067_2699.flac,3.7,89111
AU,glb_S_015250_067_2700.flac,4.3,116188
AU,glb_S_015250_067_2701.flac,4.7,119918
AU,glb_S_015250_067_2702.flac,2.4,68269
AU,glb_S_015314_045_2998.flac,5.1,122442
AU,glb_S_015314_045_2999.flac,2.3,59613
AU,glb_S_015314_045_3000.flac,3.9,97983
AU,glb_S_015314_045_3001.flac,3.6,94694
AU,glb_S_015359_109_728.flac,5.5,143948
AU,glb_S_015359_109_729.flac,3.0,82007
AU,glb_S_015373_109_3904.flac,0.9,29872
AU,glb_S_015373_109_3905.flac,2.3,65786
AU,glb_S_015373_109_3906.flac,3.1,87112
AU,glb_S_015373_109_3907.flac,2.1,66232
AU,glb_S_015381_077_1000.flac,0.9,28259
AU,glb_S_015381_077_1001.flac,0.9,27891
AU,glb_S_015381_077_1002.flac,1.8,49534
AU,glb_S_015381_077_1003.flac,0.9,30854
AU,glb_S_015381_077_1005.flac,1.399958,41233
AU,glb_S_015381_077_1006.flac,1.399958,40359
AU,glb_S_015381_077_1007.flac,1.5,44586
AU,glb_S_015381_077_1008.flac,1.4,38920
AU,glb_S_015381_077_1009.flac,3.399958,93126
AU,glb_S_015381_077_1011.flac,0.9,28447
AU,glb_S_015381_077_1012.flac,1.1,31512
AU,glb_S_015381_077_990.flac,1.8,50188
AU,glb_S_015381_077_991.flac,1.5,47035
AU,glb_S_015381_077_992.flac,1.0,32779
AU,glb_S_015381_077_993.flac,1.599958,45670
AU,glb_S_015381_077_994.flac,1.7,49839
AU,glb_S_015381_077_995.flac,1.899958,51569
AU,glb_S_015381_077_996.flac,1.6,47490
AU,glb_S_015381_077_997.flac,1.8,51573
AU,glb_S_015381_077_998.flac,1.2,36292
AU,glb_S_015404_000_895.flac,2.9,73112
AU,glb_S_015404_000_896.flac,3.7,91886
AU,glb_S_015404_000_897.flac,4.399958,116178
AU,glb_S_015404_000_898.flac,2.9,78622
AU,glb_S_015407_000_2247.flac,3.0,78488
AU,glb_S_015407_000_2248.flac,4.8,122917
AU,glb_S_015407_000_2249.flac,5.8,155335
AU,glb_S_015407_000_2250.flac,4.3,111431
AU,glb_S_015407_000_2251.flac,2.5,77096
AU,glb_S_015407_000_2252.flac,3.4,91088
AU,glb_S_015407_000_2253.flac,3.3,80590
AU,glb_S_015407_000_2254.flac,3.4,84569
AU,glb_S_015407_000_2255.flac,3.6,94859
AU,glb_S_015407_000_2256.flac,4.7,120297
AU,glb_S_015407_000_2257.flac,4.8,123934
AU,glb_S_015407_000_2258.flac,4.0,99035
AU,glb_S_015438_104_1828.flac,5.9,144864
AU,glb_S_015438_104_1829.flac,5.6,137702
AU,glb_S_015438_104_1830.flac,5.5,131355
AU,glb_S_015440_109_643.flac,7.599958,205835
AU,glb_S_015440_109_644.flac,4.2,112570
AU,glb_S_015440_109_645.flac,4.0,104424
AU,glb_S_015440_109_646.flac,5.9,157781
AU,glb_S_015440_109_647.flac,3.3,93504
AU,glb_S_015440_109_648.flac,6.3,161488
AU,glb_S_015443_008_4110.flac,4.6,120527
AU,glb_S_015443_008_4111.flac,3.5,96621
AU,glb_S_015443_008_4112.flac,3.8,99506
AU,glb_S_015443_008_4113.flac,4.9,128716
AU,glb_S_015443_008_4114.flac,2.7,72372
AU,glb_S_015443_008_4115.flac,3.7,95271
AU,glb_S_015443_008_4116.flac,1.9,52861
AU,glb_S_015443_008_4117.flac,5.8,152317
AU,glb_S_015443_008_4119.flac,5.1,132853
AU,glb_S_015443_008_4120.flac,6.996,178763
AU,glb_S_015443_008_4121.flac,6.2,158833
AU,glb_S_015443_008_4122.flac,4.099958,108641
AU,glb_S_015443_008_4124.flac,7.799958,207416
AU,glb_S_015443_008_4125.flac,3.4,92025
AU,glb_S_015443_008_4126.flac,1.9,55442
AU,glb_S_015443_008_4127.flac,5.5,137061
AU,glb_S_015443_008_4128.flac,5.7,145771
AU,glb_S_015443_008_4129.flac,3.9,113293
AU,glb_S_015443_008_4130.flac,4.0,102909
AU,glb_S_015443_008_4131.flac,4.7,111187
AU,glb_S_015473_016_1126.flac,3.899958,92903
AU,glb_S_015473_016_1127.flac,3.6,88766
AU,glb_S_015473_016_1128.flac,2.8,76876
AU,glb_S_015483_105_3482.flac,2.4,64906
AU,glb_S_015483_105_3483.flac,3.1,89199
AU,glb_S_015483_105_3484.flac,5.2,137504
AU,glb_S_015483_105_3485.flac,3.1,87824
AU,glb_S_015483_105_3486.flac,3.8,108412
AU,glb_S_015483_105_3487.flac,2.9,80934
AU,glb_S_015483_105_3488.flac,2.2,61554
AU,glb_S_015483_105_3489.flac,3.0,79826
AU,glb_S_015483_105_3490.flac,2.3,63113
AU,glb_S_015483_105_3491.flac,3.8,97235
AU,glb_S_015483_105_3492.flac,5.4,143933
AU,glb_S_015483_105_3493.flac,2.1,52670
AU,glb_S_015483_105_3494.flac,4.7,123308
AU,glb_S_015483_105_3495.flac,3.2,87958
AU,glb_S_015483_105_3496.flac,4.7,126769
AU,glb_S_015483_105_3497.flac,1.8,50462
AU,glb_S_015491_009_1341.flac,3.8,103705
AU,glb_S_015491_009_1342.flac,2.2,60121
AU,glb_S_015491_009_1343.flac,3.2,89403
AU,glb_S_015525_036_1792.flac,2.9,80493
AU,glb_S_015525_036_1793.flac,5.4,137736
AU,glb_S_015525_036_1794.flac,4.4,107662
AU,glb_S_015525_036_1795.flac,4.9,125939
AU,glb_S_015525_036_1796.flac,4.0,107670
AU,glb_S_015525_036_1797.flac,2.799958,77461
AU,glb_S_015525_036_1798.flac,3.8,100067
AU,glb_S_015525_036_1799.flac,6.1,162897
AU,glb_S_015525_036_1800.flac,4.0,99895
AU,glb_S_015525_036_1801.flac,2.7,71925
AU,glb_S_015525_036_1802.flac,3.7,90657
AU,glb_S_015560_007_851.flac,4.299958,112039
AU,glb_S_015560_007_852.flac,1.9,49579
AU,glb_S_015560_007_853.flac,2.1,56516
AU,glb_S_015560_007_854.flac,3.1,84805
AU,glb_S_015560_007_855.flac,1.1,31872
AU,glb_S_015560_007_856.flac,2.3,65603
AU,glb_S_015560_007_857.flac,3.6,98434
AU,glb_S_015622_066_1401.flac,3.1,81143
AU,glb_S_015622_066_1402.flac,2.0,62321
AU,glb_S_015622_066_1403.flac,3.999958,106800
AU,glb_S_015622_066_1404.flac,3.999958,97308
AU,glb_S_015622_066_1405.flac,5.3,134372
AU,glb_S_015622_066_1406.flac,3.3,87088
AU,glb_S_015622_066_1407.flac,3.3,90295
AU,glb_S_015622_066_1408.flac,3.499958,91709
AU,glb_S_015622_066_1409.flac,4.0,109363
AU,glb_S_015622_066_1410.flac,3.4,87322
AU,glb_S_015622_066_1411.flac,1.699958,47214
AU,glb_S_015622_066_1412.flac,1.7,50867
AU,glb_S_015622_066_1413.flac,3.1,83588
AU,glb_S_015622_066_1414.flac,3.0,80642
AU,glb_S_015622_066_1415.flac,2.9,74065
AU,glb_S_015622_066_1416.flac,3.899958,103717
AU,glb_S_015622_066_1417.flac,4.6,116305
AU,glb_S_015622_066_1418.flac,3.6,94388
AU,glb_S_015627_022_809.flac,1.799958,57325
AU,glb_S_015627_022_811.flac,1.599958,52170
AU,glb_S_015627_022_812.flac,1.5,46184
AU,glb_S_015627_022_813.flac,3.2,97852
AU,glb_S_015627_022_815.flac,4.4,124361
AU,glb_S_015627_022_816.flac,1.899958,63110
AU,glb_S_015627_022_817.flac,1.0,35188
AU,glb_S_015627_022_818.flac,2.3,69617
AU,glb_S_015627_022_819.flac,2.9,84471
AU,glb_S_015627_022_820.flac,2.1,64878
AU,glb_S_015627_022_823.flac,1.9,55216
AU,glb_S_015627_022_824.flac,2.5,78442
AU,glb_S_015627_022_826.flac,0.8,26757
AU,glb_S_015627_022_827.flac,2.7,81193
AU,glb_S_015627_022_828.flac,1.9,59702
AU,glb_S_015627_022_829.flac,1.5,48691
AU,glb_S_015627_022_830.flac,3.8,108354
AU,glb_S_015627_022_832.flac,2.8,76649
AU,glb_S_015627_022_835.flac,2.0,61902
AU,glb_S_015627_022_836.flac,0.9,31524
AU,glb_S_015628_026_2425.flac,4.2,116474
AU,glb_S_015628_026_2426.flac,2.6,72674
AU,glb_S_015649_088_2250.flac,3.999958,97711
AU,glb_S_015649_088_2251.flac,5.7,150544
AU,glb_S_015649_088_2252.flac,4.8,128134
AU,glb_S_015649_088_2253.flac,4.9,120904
AU,glb_S_015649_088_2254.flac,3.599958,99172
AU,glb_S_015649_088_2255.flac,6.5,167179
AU,glb_S_015654_063_1324.flac,2.7,65653
AU,glb_S_015654_063_1325.flac,3.6,95486
AU,glb_S_015654_063_1326.flac,2.5,70110
AU,glb_S_015654_063_1327.flac,3.8,95767
AU,glb_S_015654_063_1328.flac,1.8,50377
AU,glb_S_015654_063_1329.flac,2.4,64171
AU,glb_S_015654_063_1330.flac,2.1,55849
AU,glb_S_015654_063_1331.flac,5.3,135351
AU,glb_S_015654_063_1332.flac,4.3,109098
AU,glb_S_015661_042_2261.flac,2.9,79876
AU,glb_S_015661_042_2262.flac,4.0,105109
AU,glb_S_015674_088_926.flac,1.099958,35375
AU,glb_S_015674_088_930.flac,3.2,88721
AU,glb_S_015674_088_931.flac,3.799958,102086
AU,glb_S_015674_088_935.flac,2.5,73013
AU,glb_S_015674_088_937.flac,3.552,98414
AU,glb_S_015674_088_938.flac,1.8,55085
AU,glb_S_015674_088_940.flac,1.5,43487
AU,glb_S_015674_088_946.flac,2.772,77376
AU,glb_S_015674_088_950.flac,1.7,49113
AU,glb_S_015674_088_954.flac,2.6,70388
AU,glb_S_015674_088_957.flac,2.0,57831
AU,glb_S_015674_088_962.flac,1.7,50844
AU,glb_S_015674_088_965.flac,2.0,58717
AU,glb_S_015674_088_969.flac,1.4,44088
AU,glb_S_015674_088_972.flac,3.888,110189
AU,glb_S_015674_088_984.flac,1.4,40802
AU,glb_S_015674_088_987.flac,3.9,106653
AU,glb_S_015674_088_988.flac,1.0,34802
AU,glb_S_015674_088_989.flac,2.4,61256
AU,glb_S_015674_088_990.flac,2.3,64118
AU,glb_S_015716_109_3453.flac,4.4,128534
AU,glb_S_015716_109_3454.flac,4.9,131532
AU,glb_S_015716_109_3455.flac,2.9,86465
AU,glb_S_015716_109_3456.flac,2.4,66065
AU,glb_S_015716_109_3457.flac,5.5,146923
